ano,id_area,id_centro,id_indicador,indicador,Valor_Indicador,pos_br,pos_sul,pos_rs,pos_pub_br,pos_pub_sul,pos_pub_rs,max_br,max_sul,max_rs,max_pub_br,max_pub_sul,max_pub_rs,media_br,media_sul,media_rs,media_pub_br,media_pub_sul,media_pub_rs,total_br,total_sul,total_rs,total_pub_br,total_pub_sul,total_pub_rs
2014,6208,10,4,Nota_Padronizada_Infraestrutura,3.7,,,,,,,5.0,4.93,4.57,4.8,4.8,2.75,3.07,3.24,3.2,1.97,2.49,1.86,259,46,18,60,11,3
2014,6307,8,1,CPC_Continuo,3.15,35,12,5,26,9,4,4.42,4.42,4.42,4.42,4.42,4.42,2.62,2.92,3.13,3.13,3.53,3.81,159,31,12,49,10,4
2014,6307,8,2,Nota_Continua_Enade,2.76,36,12,7,28,9,4,4.31,4.31,4.31,4.31,4.31,4.31,1.95,2.39,2.83,2.85,3.32,3.55,159,31,12,49,10,4
2014,6307,8,3,Nota_Padronizada_IDD,3.25,33,15,5,18,9,4,5.0,5.0,5.0,5.0,5.0,5.0,2.56,2.96,3.23,3.02,3.76,4.07,159,31,12,49,10,4
2014,6307,8,4,Nota_Padronizada_Infraestrutura,1.66,143,30,12,39,9,4,5.0,4.91,3.83,4.69,3.94,3.69,3.08,3.15,2.87,2.47,2.73,2.56,159,31,12,49,10,4
2014,6307,10,1,CPC_Continuo,4.42,1,1,1,1,1,1,4.42,4.42,4.42,4.42,4.42,4.42,2.62,2.92,3.13,3.13,3.53,3.81,159,31,12,49,10,4
2014,6307,10,2,Nota_Continua_Enade,4.26,3,2,2,3,2,2,4.31,4.31,4.31,4.31,4.31,4.31,1.95,2.39,2.83,2.85,3.32,3.55,159,31,12,49,10,4
2014,6307,10,3,Nota_Padronizada_IDD,5.0,1,1,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.56,2.96,3.23,3.02,3.76,4.07,159,31,12,49,10,4
2014,6307,10,4,Nota_Padronizada_Infraestrutura,3.69,46,8,2,3,2,1,5.0,4.91,3.83,4.69,3.94,3.69,3.08,3.15,2.87,2.47,2.73,2.56,159,31,12,49,10,4
2014,6405,3,1,CPC_Continuo,2.81,17,8,3,14,7,3,4.34,4.34,3.3,4.34,4.34,3.3,2.69,3.15,3.06,2.74,3.21,3.06,43,11,3,36,9,3
2014,6405,3,2,Nota_Continua_Enade,3.18,12,6,2,12,6,2,4.93,4.83,3.26,4.93,4.83,3.26,2.44,2.99,3.05,2.61,3.23,3.05,43,11,3,36,9,3
2014,6405,3,3,Nota_Padronizada_IDD,1.56,28,10,3,25,9,3,4.83,4.83,2.35,4.83,4.83,2.35,1.95,2.86,1.92,1.96,2.94,1.92,43,11,3,36,9,3
2014,6405,3,4,Nota_Padronizada_Infraestrutura,2.72,17,9,3,11,7,3,5.0,4.93,3.79,4.72,4.72,3.79,2.62,3.43,3.18,2.41,3.17,3.18,43,11,3,36,9,3
2014,6405,8,1,CPC_Continuo,3.06,15,7,2,12,6,2,4.34,4.34,3.3,4.34,4.34,3.3,2.69,3.15,3.06,2.74,3.21,3.06,43,11,3,36,9,3
2014,6405,8,2,Nota_Continua_Enade,3.26,11,5,1,11,5,1,4.93,4.83,3.26,4.93,4.83,3.26,2.44,2.99,3.05,2.61,3.23,3.05,43,11,3,36,9,3
2014,6405,8,3,Nota_Padronizada_IDD,1.85,23,9,2,20,8,2,4.83,4.83,2.35,4.83,4.83,2.35,1.95,2.86,1.92,1.96,2.94,1.92,43,11,3,36,9,3
2014,6405,8,4,Nota_Padronizada_Infraestrutura,3.02,14,7,2,8,5,2,5.0,4.93,3.79,4.72,4.72,3.79,2.62,3.43,3.18,2.41,3.17,3.18,43,11,3,36,9,3
2007,5,3,5,Nota_Padronizada_Organ_Did_Pedag,1.94,56,12,6,5,1,1,5.0,4.57,4.57,3.75,1.94,1.94,2.14,2.27,2.63,1.27,1.24,1.76,101,24,9,36,10,3
2007,5,3,6,Nota_Padronizada_Oport_Amplia,2.06,65,14,7,5,2,2,5.0,4.47,4.47,3.25,2.24,2.24,2.47,2.51,2.81,1.42,1.33,1.88,101,24,9,36,10,3
2007,5,3,7,Nota_Padronizada_Doutores,3.66,12,3,2,12,3,2,5.0,3.97,3.8,5.0,3.97,3.8,2.09,1.91,1.77,3.14,2.9,3.6,101,24,9,36,10,3
2007,6,4,5,Nota_Padronizada_Organ_Did_Pedag,2.22,,,,,,,5.0,5.0,3.41,4.58,4.58,3.0,2.92,2.96,2.52,2.28,2.29,1.92,148,29,8,44,10,2
2007,6,4,6,Nota_Padronizada_Oport_Amplia,2.67,,,,,,,5.0,5.0,4.05,4.75,4.75,2.52,3.28,3.31,3.17,2.48,2.45,2.0,148,29,8,44,10,2
2007,6,4,7,Nota_Padronizada_Doutores,2.08,,,,,,,5.0,3.75,3.33,5.0,3.75,3.33,1.62,1.68,1.78,2.41,2.3,3.07,148,29,8,44,10,2
2007,6,4,8,Nota_Padronizada_Mestres,,,,,,,,,,,,,,,,,,,,148,29,8,44,10,2
2007,12,4,5,Nota_Padronizada_Organ_Did_Pedag,1.33,71,16,9,26,8,4,5.0,4.24,3.4,4.54,4.24,2.3,2.04,1.94,2.01,1.57,1.68,1.59,101,22,10,49,13,5
2007,12,4,6,Nota_Padronizada_Oport_Amplia,1.98,71,16,8,23,8,3,4.83,4.35,3.95,4.51,4.35,2.75,2.53,2.56,2.59,2.01,2.3,2.11,101,22,10,49,13,5
2007,12,4,7,Nota_Padronizada_Doutores,1.43,54,12,7,35,9,5,4.53,3.55,3.55,4.53,3.55,3.55,1.66,1.76,1.97,1.99,1.97,2.38,101,22,10,49,13,5
2007,17,3,5,Nota_Padronizada_Organ_Did_Pedag,1.76,66,21,7,31,12,3,5.0,4.31,4.18,4.31,4.31,3.88,2.27,2.53,2.63,1.84,2.27,2.47,101,25,8,62,15,3
2007,17,3,6,Nota_Padronizada_Oport_Amplia,1.97,65,21,7,28,11,2,5.0,4.36,4.09,4.07,4.07,3.4,2.37,2.7,2.88,1.85,2.27,2.43,101,25,8,62,15,3
2007,17,3,7,Nota_Padronizada_Doutores,3.43,29,10,3,28,10,3,5.0,4.25,4.25,5.0,4.25,4.25,2.52,2.48,2.05,3.06,3.29,3.91,101,25,8,62,15,3
2007,17,8,5,Nota_Padronizada_Organ_Did_Pedag,,,,,,,,5.0,4.31,4.18,4.31,4.31,3.88,2.27,2.53,2.63,1.84,2.27,2.47,101,25,8,62,15,3
2007,17,8,6,Nota_Padronizada_Oport_Amplia,,,,,,,,5.0,4.36,4.09,4.07,4.07,3.4,2.37,2.7,2.88,1.85,2.27,2.43,101,25,8,62,15,3
2007,17,8,7,Nota_Padronizada_Doutores,5.0,,,,,,,5.0,4.25,4.25,5.0,4.25,4.25,2.52,2.48,2.05,3.06,3.29,3.91,101,25,8,62,15,3
2007,17,8,8,Nota_Padronizada_Mestres,,,,,,,,,,,,,,,,,,,,101,25,8,62,15,3
2007,19,4,5,Nota_Padronizada_Organ_Did_Pedag,0.88,178,45,17,32,10,2,5.0,5.0,4.47,5.0,5.0,3.28,2.69,3.21,3.35,1.87,2.67,2.08,190,46,17,41,11,2
2007,19,4,6,Nota_Padronizada_Oport_Amplia,1.0,180,45,17,32,10,2,5.0,4.86,4.6,4.22,4.22,2.78,2.88,3.33,3.56,1.8,2.45,1.89,190,46,17,41,11,2
2007,19,4,7,Nota_Padronizada_Doutores,3.76,14,4,2,14,4,2,5.0,4.4,4.4,5.0,4.4,4.4,1.67,1.67,1.82,2.84,2.87,4.08,190,46,17,41,11,2
2007,23,4,5,Nota_Padronizada_Organ_Did_Pedag,1.43,310,70,25,62,17,4,5.0,5.0,5.0,5.0,4.75,3.46,2.96,3.34,3.6,2.62,2.97,2.78,332,72,25,74,19,4
2007,23,4,6,Nota_Padronizada_Oport_Amplia,1.59,304,71,25,56,18,4,5.0,5.0,4.7,4.32,4.32,3.37,3.04,3.37,3.59,2.46,2.94,2.65,332,72,25,74,19,4
2007,23,4,7,Nota_Padronizada_Doutores,2.99,41,8,4,30,7,3,5.0,5.0,4.29,5.0,5.0,3.98,1.29,1.14,1.47,2.44,2.04,3.27,332,72,25,74,19,4
2007,23,9,5,Nota_Padronizada_Organ_Did_Pedag,,,,,,,,5.0,5.0,5.0,5.0,4.75,3.46,2.96,3.34,3.6,2.62,2.97,2.78,332,72,25,74,19,4
2007,23,9,6,Nota_Padronizada_Oport_Amplia,,,,,,,,5.0,5.0,4.7,4.32,4.32,3.37,3.04,3.37,3.59,2.46,2.94,2.65,332,72,25,74,19,4
2007,23,9,7,Nota_Padronizada_Doutores,3.03,,,,,,,5.0,5.0,4.29,5.0,5.0,3.98,1.29,1.14,1.47,2.44,2.04,3.27,332,72,25,74,19,4
2007,23,9,8,Nota_Padronizada_Mestres,,,,,,,,,,,,,,,,,,,,332,72,25,74,19,4
2007,27,4,5,Nota_Padronizada_Organ_Did_Pedag,0.0,56,12,5,56,12,5,5.0,5.0,4.62,5.0,5.0,4.62,2.98,3.79,2.78,2.98,3.79,2.78,56,12,5,56,12,5
2007,27,4,6,Nota_Padronizada_Oport_Amplia,0.0,56,12,5,56,12,5,5.0,5.0,4.62,5.0,5.0,4.62,3.15,3.84,2.91,3.15,3.84,2.91,56,12,5,56,12,5
2007,27,4,7,Nota_Padronizada_Doutores,2.41,10,2,1,10,2,1,5.0,2.63,2.41,5.0,2.63,2.41,1.28,1.16,1.33,1.28,1.16,1.33,56,12,5,56,12,5
2007,51,3,5,Nota_Padronizada_Organ_Did_Pedag,0.83,43,7,1,43,7,1,5.0,5.0,0.83,5.0,5.0,0.83,2.13,2.29,0.83,2.13,2.29,0.83,48,8,1,48,8,1
2007,51,3,6,Nota_Padronizada_Oport_Amplia,1.6,36,6,1,36,6,1,5.0,5.0,1.6,5.0,5.0,1.6,2.31,2.55,1.6,2.31,2.55,1.6,48,8,1,48,8,1
2007,51,3,7,Nota_Padronizada_Doutores,2.33,25,5,1,25,5,1,5.0,4.11,2.33,5.0,4.11,2.33,2.51,2.74,2.33,2.51,2.74,2.33,48,8,1,48,8,1
2007,51,9,5,Nota_Padronizada_Organ_Did_Pedag,,,,,,,,5.0,5.0,0.83,5.0,5.0,0.83,2.13,2.29,0.83,2.13,2.29,0.83,48,8,1,48,8,1
2007,51,9,6,Nota_Padronizada_Oport_Amplia,,,,,,,,5.0,5.0,1.6,5.0,5.0,1.6,2.31,2.55,1.6,2.31,2.55,1.6,48,8,1,48,8,1
2007,51,9,7,Nota_Padronizada_Doutores,2.86,,,,,,,5.0,4.11,2.33,5.0,4.11,2.33,2.51,2.74,2.33,2.51,2.74,2.33,48,8,1,48,8,1
2007,51,9,8,Nota_Padronizada_Mestres,,,,,,,,,,,,,,,,,,,,48,8,1,48,8,1
2007,3501,7,5,Nota_Padronizada_Organ_Did_Pedag,1.67,295,73,24,295,73,24,5.0,5.0,5.0,5.0,5.0,5.0,2.69,3.05,3.09,2.69,3.05,3.09,340,82,30,340,82,30
2007,3501,7,6,Nota_Padronizada_Oport_Amplia,2.57,234,67,24,234,67,24,4.66,4.64,4.62,4.66,4.64,4.62,2.93,3.28,3.33,2.93,3.28,3.33,340,82,30,340,82,30
2007,3501,7,7,Nota_Padronizada_Doutores,5.0,8,3,2,8,3,2,5.0,5.0,5.0,5.0,5.0,5.0,0.99,1.11,1.54,0.99,1.11,1.54,340,82,30,340,82,30
2008,14,2,5,Nota_Padronizada_Organ_Did_Pedag,1.9,62,16,9,47,10,3,4.63,4.17,4.17,4.17,3.41,2.81,2.3,2.87,3.04,2.12,2.43,2.1,97,17,10,77,11,4
2008,14,2,6,Nota_Padronizada_Oport_Amplia,1.94,79,17,10,59,11,4,4.7,4.5,4.5,3.81,3.44,2.89,2.6,3.13,3.31,2.39,2.67,2.3,97,17,10,77,11,4
2008,14,2,7,Nota_Padronizada_Doutores,3.27,29,8,3,27,7,2,5.0,4.84,3.85,5.0,4.84,3.49,2.48,2.91,2.48,2.68,3.26,2.78,97,17,10,77,11,4
2008,14,2,8,Nota_Padronizada_Mestres,3.57,61,15,8,46,9,2,5.0,5.0,5.0,5.0,5.0,4.39,3.71,4.21,4.06,3.72,4.01,3.26,97,17,10,77,11,4
2008,21,10,5,Nota_Padronizada_Organ_Did_Pedag,1.82,128,38,18,25,9,3,5.0,4.95,4.95,4.28,4.28,2.66,2.94,3.51,3.63,2.32,2.66,2.26,154,41,19,37,11,3
2008,21,10,6,Nota_Padronizada_Oport_Amplia,1.48,143,39,19,28,9,3,4.92,4.64,4.64,4.11,4.11,2.45,3.06,3.55,3.66,2.2,2.51,1.9,154,41,19,37,11,3
2008,21,10,7,Nota_Padronizada_Doutores,3.08,25,6,2,18,5,2,5.0,4.51,4.13,5.0,4.51,4.13,1.7,1.61,1.55,3.05,2.65,3.23,154,41,19,37,11,3
2008,21,10,8,Nota_Padronizada_Mestres,3.21,73,22,11,25,8,2,5.0,5.0,5.0,5.0,4.29,3.84,3.0,3.14,3.24,3.44,3.35,3.17,154,41,19,37,11,3
2008,702,2,5,Nota_Padronizada_Organ_Did_Pedag,1.74,231,53,28,88,17,3,5.0,5.0,5.0,4.7,4.7,4.29,2.51,3.17,3.18,1.96,2.69,2.6,315,61,32,155,22,4
2008,702,2,6,Nota_Padronizada_Oport_Amplia,2.03,230,55,28,80,19,3,5.0,5.0,5.0,4.7,4.7,4.04,2.82,3.49,3.48,2.17,3.04,2.86,315,61,32,155,22,4
2008,702,2,7,Nota_Padronizada_Doutores,2.91,39,8,4,32,6,2,5.0,4.86,4.23,5.0,4.86,4.23,1.28,1.45,1.35,1.63,2.1,3.1,315,61,32,155,22,4
2008,702,2,8,Nota_Padronizada_Mestres,4.13,85,30,17,44,11,2,5.0,5.0,5.0,5.0,5.0,4.46,3.17,3.85,3.84,3.13,3.9,3.87,315,61,32,155,22,4
2008,902,1,5,Nota_Padronizada_Organ_Did_Pedag,1.38,440,70,34,146,20,4,5.0,5.0,4.9,4.92,4.78,3.09,2.91,3.3,3.53,2.45,2.9,2.11,484,73,36,168,21,4
2008,902,1,6,Nota_Padronizada_Oport_Amplia,1.35,452,70,34,148,20,4,5.0,5.0,4.94,4.79,4.7,3.15,3.03,3.5,3.64,2.36,3.0,2.35,484,73,36,168,21,4
2008,902,1,7,Nota_Padronizada_Doutores,3.54,39,9,6,29,5,2,5.0,4.33,4.3,5.0,4.33,4.18,1.26,1.59,1.95,1.64,2.03,3.42,484,73,36,168,21,4
2008,902,1,8,Nota_Padronizada_Mestres,4.33,100,29,18,35,7,1,5.0,5.0,5.0,5.0,4.81,4.33,3.25,3.76,4.12,3.12,3.62,3.8,484,73,36,168,21,4
2008,1502,2,5,Nota_Padronizada_Organ_Did_Pedag,1.34,137,26,16,70,11,3,5.0,5.0,5.0,4.34,4.34,3.53,2.6,3.12,3.26,2.09,2.39,1.89,155,29,17,88,14,4
2008,1502,2,6,Nota_Padronizada_Oport_Amplia,1.72,125,27,16,59,12,3,4.89,4.89,4.89,4.15,4.15,3.42,2.78,3.29,3.51,2.16,2.49,2.1,155,29,17,88,14,4
2008,1502,2,7,Nota_Padronizada_Doutores,3.49,26,7,2,26,7,2,5.0,4.26,3.63,5.0,4.26,3.63,2.18,2.52,2.26,2.59,2.97,2.84,155,29,17,88,14,4
2008,1502,2,8,Nota_Padronizada_Mestres,4.42,57,18,10,36,9,2,5.0,5.0,5.0,5.0,5.0,4.56,3.82,4.29,4.26,3.85,4.22,3.8,155,29,17,88,14,4
2008,1602,2,5,Nota_Padronizada_Organ_Did_Pedag,1.2,351,69,29,117,16,4,5.0,5.0,5.0,4.52,4.52,3.68,2.76,3.39,3.46,2.03,2.44,2.04,378,72,29,138,17,4
2008,1602,2,6,Nota_Padronizada_Oport_Amplia,1.35,344,71,29,106,17,4,5.0,4.94,4.86,4.52,4.52,3.74,2.9,3.57,3.56,1.99,2.69,2.29,378,72,29,138,17,4
2008,1602,2,7,Nota_Padronizada_Doutores,3.87,31,6,3,29,5,2,5.0,4.52,4.26,5.0,4.52,4.26,1.68,1.82,1.93,2.26,2.87,3.27,378,72,29,138,17,4
2008,1602,2,8,Nota_Padronizada_Mestres,4.68,69,22,10,33,7,2,5.0,5.0,5.0,5.0,5.0,4.72,3.67,4.06,4.05,3.72,4.28,4.0,378,72,29,138,17,4
2008,2001,6,5,Nota_Padronizada_Organ_Did_Pedag,1.99,646,119,37,134,23,3,5.0,5.0,5.0,5.0,4.86,2.41,3.03,3.43,3.74,2.54,2.78,2.02,763,130,39,190,29,4
2008,2001,6,6,Nota_Padronizada_Oport_Amplia,2.51,576,115,37,88,20,2,5.0,5.0,5.0,4.73,4.73,2.59,3.12,3.58,3.88,2.36,2.83,2.42,763,130,39,190,29,4
2008,2001,6,7,Nota_Padronizada_Doutores,2.53,76,17,9,48,9,3,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.14,1.59,1.6,1.99,3.59,763,130,39,190,29,4
2008,2001,6,8,Nota_Padronizada_Mestres,3.67,282,69,29,91,19,3,5.0,5.0,5.0,5.0,5.0,4.68,3.07,3.56,3.92,3.32,3.9,3.9,763,130,39,190,29,4
2008,2402,5,5,Nota_Padronizada_Organ_Did_Pedag,1.63,227,47,24,96,17,3,5.0,4.59,4.59,4.32,4.32,2.84,2.81,3.25,3.4,2.36,2.68,1.89,255,50,25,117,19,4
2008,2402,5,6,Nota_Padronizada_Oport_Amplia,1.94,212,48,24,80,17,3,4.94,4.56,4.56,4.27,4.05,2.55,2.86,3.36,3.56,2.25,2.7,2.07,255,50,25,117,19,4
2008,2402,5,7,Nota_Padronizada_Doutores,2.78,52,15,9,36,9,3,4.68,4.66,4.07,4.68,4.66,3.7,1.47,1.99,2.11,1.81,2.67,3.01,255,50,25,117,19,4
2008,2402,5,8,Nota_Padronizada_Mestres,3.61,151,43,23,64,15,3,5.0,5.0,5.0,5.0,5.0,4.57,3.62,4.39,4.47,3.5,4.26,3.85,255,50,25,117,19,4
2008,3002,2,5,Nota_Padronizada_Organ_Did_Pedag,2.56,99,28,10,39,11,2,5.0,5.0,5.0,4.35,4.35,3.28,2.68,3.14,3.42,2.29,2.73,2.45,188,38,13,104,18,4
2008,3002,2,6,Nota_Padronizada_Oport_Amplia,2.2,127,35,11,51,16,3,5.0,4.93,4.93,4.48,4.48,3.25,2.69,3.17,3.33,2.17,2.68,2.34,188,38,13,104,18,4
2008,3002,2,7,Nota_Padronizada_Doutores,3.62,22,7,2,19,6,2,5.0,5.0,3.77,5.0,4.0,3.77,1.39,1.83,2.06,1.79,2.47,3.08,188,38,13,104,18,4
2008,3002,2,8,Nota_Padronizada_Mestres,4.49,38,14,7,20,7,2,5.0,5.0,5.0,5.0,5.0,4.58,3.54,4.18,4.36,3.51,4.24,3.99,188,38,13,104,18,4
2008,3202,5,5,Nota_Padronizada_Organ_Did_Pedag,3.38,47,18,14,4,3,2,5.0,5.0,5.0,3.97,3.53,3.41,3.01,3.42,3.76,2.17,2.56,2.84,106,26,16,39,9,3
2008,3202,5,6,Nota_Padronizada_Oport_Amplia,3.41,47,16,12,3,2,1,5.0,5.0,5.0,3.51,3.43,3.41,3.06,3.43,3.72,2.01,2.43,2.53,106,26,16,39,9,3
2008,3202,5,7,Nota_Padronizada_Doutores,3.89,14,5,2,9,4,1,5.0,4.41,4.41,4.49,4.38,3.89,2.0,2.46,2.33,2.63,3.36,3.38,106,26,16,39,9,3
2008,3202,5,8,Nota_Padronizada_Mestres,4.21,54,20,15,18,7,3,5.0,5.0,5.0,5.0,5.0,4.39,3.82,4.33,4.52,3.89,4.35,4.28,106,26,16,39,9,3
2008,4004,10,5,Nota_Padronizada_Organ_Did_Pedag,1.25,524,114,43,94,26,4,5.0,5.0,4.8,4.5,4.46,3.76,2.65,3.04,3.08,2.15,2.77,2.38,580,120,46,111,26,4
2008,4004,10,6,Nota_Padronizada_Oport_Amplia,2.03,487,112,43,69,24,4,5.0,4.88,4.88,4.53,4.53,4.15,2.99,3.4,3.41,2.34,3.13,2.96,580,120,46,111,26,4
2008,4004,10,7,Nota_Padronizada_Doutores,3.24,56,18,10,32,6,3,5.0,5.0,5.0,5.0,5.0,4.32,1.24,1.39,1.7,2.23,2.09,3.47,580,120,46,111,26,4
2008,4004,10,8,Nota_Padronizada_Mestres,4.48,89,28,19,35,9,2,5.0,5.0,5.0,5.0,5.0,4.8,3.25,3.66,4.09,3.8,4.21,4.31,580,120,46,111,26,4
2008,5401,5,5,Nota_Padronizada_Organ_Did_Pedag,2.13,32,11,6,19,6,2,5.0,5.0,4.06,3.91,3.49,2.21,2.41,3.07,3.02,2.05,2.53,2.14,58,13,7,43,8,3
2008,5401,5,6,Nota_Padronizada_Oport_Amplia,2.21,32,10,5,17,5,1,4.85,4.85,4.44,3.71,3.03,2.21,2.41,3.07,3.19,1.97,2.38,2.1,58,13,7,43,8,3
2008,5401,5,7,Nota_Padronizada_Doutores,2.75,35,9,4,28,7,2,5.0,4.31,3.5,5.0,4.31,3.3,3.01,2.95,2.52,3.14,3.4,2.71,58,13,7,43,8,3
2008,5401,5,8,Nota_Padronizada_Mestres,3.33,44,11,5,31,7,2,5.0,5.0,5.0,5.0,5.0,4.43,3.9,4.25,3.97,3.84,4.32,3.58,58,13,7,43,8,3
2008,5710,10,5,Nota_Padronizada_Organ_Did_Pedag,3.13,76,18,6,23,7,1,5.0,4.83,4.45,5.0,4.83,3.13,2.93,3.14,3.2,2.5,2.68,2.22,159,32,11,68,17,4
2008,5710,10,6,Nota_Padronizada_Oport_Amplia,2.87,98,23,9,27,9,2,5.0,4.58,4.43,5.0,4.58,3.17,3.08,3.34,3.37,2.6,2.93,2.48,159,32,11,68,17,4
2008,5710,10,7,Nota_Padronizada_Doutores,2.59,34,9,3,31,8,2,5.0,5.0,3.38,5.0,5.0,3.38,1.83,1.92,2.04,2.62,2.33,2.6,159,32,11,68,17,4
2008,5710,10,8,Nota_Padronizada_Mestres,3.76,64,17,6,37,9,2,5.0,5.0,4.69,5.0,5.0,4.25,3.32,3.66,3.65,3.52,3.6,3.31,159,32,11,68,17,4
2008,5806,10,5,Nota_Padronizada_Organ_Did_Pedag,1.64,208,40,16,49,11,3,5.0,4.56,4.56,4.64,4.26,3.11,2.49,3.11,3.16,1.99,2.36,1.85,268,44,17,80,15,4
2008,5806,10,6,Nota_Padronizada_Oport_Amplia,1.63,224,41,17,52,12,4,4.78,4.63,4.55,4.56,4.56,2.47,2.74,3.36,3.27,2.15,2.63,1.94,268,44,17,80,15,4
2008,5806,10,7,Nota_Padronizada_Doutores,2.47,72,10,5,54,8,3,5.0,3.93,3.83,5.0,3.93,3.83,1.75,1.8,1.85,2.98,2.65,2.83,268,44,17,80,15,4
2008,5806,10,8,Nota_Padronizada_Mestres,3.76,111,27,13,53,11,3,5.0,5.0,5.0,5.0,5.0,5.0,3.32,3.8,4.05,3.88,4.0,3.89,268,44,17,80,15,4
2008,5902,10,5,Nota_Padronizada_Organ_Did_Pedag,0.38,87,22,11,40,8,2,5.0,5.0,4.27,3.5,2.97,1.79,2.2,2.52,2.58,1.46,1.33,0.81,88,23,12,41,9,3
2008,5902,10,6,Nota_Padronizada_Oport_Amplia,0.41,87,23,12,40,9,3,4.63,4.57,4.17,3.65,3.45,2.01,2.51,2.76,2.78,1.79,1.71,1.26,88,23,12,41,9,3
2008,5902,10,7,Nota_Padronizada_Doutores,2.33,33,10,5,25,5,2,4.69,4.0,2.96,4.69,4.0,2.96,2.06,1.99,1.93,2.82,2.6,2.5,88,23,12,41,9,3
2008,5902,10,8,Nota_Padronizada_Mestres,3.47,47,18,10,26,7,2,5.0,4.77,4.67,5.0,4.67,3.74,3.42,3.79,3.83,3.75,3.73,3.08,88,23,12,41,9,3
2008,6008,10,5,Nota_Padronizada_Organ_Did_Pedag,1.17,82,28,13,40,15,5,5.0,4.78,4.45,4.78,4.78,3.42,2.73,2.9,3.1,1.97,2.32,2.08,92,30,13,50,17,5
2008,6008,10,6,Nota_Padronizada_Oport_Amplia,1.28,82,28,13,40,15,5,5.0,4.58,4.58,4.48,4.34,3.26,2.97,3.15,3.4,2.15,2.5,2.32,92,30,13,50,17,5
2008,6008,10,7,Nota_Padronizada_Doutores,2.33,52,17,7,40,12,3,5.0,3.64,3.4,5.0,3.64,3.4,2.61,2.52,2.44,3.17,2.77,2.56,92,30,13,50,17,5
2008,6008,10,8,Nota_Padronizada_Mestres,3.29,63,25,10,36,13,3,5.0,5.0,4.65,5.0,5.0,4.25,3.6,3.88,3.6,3.73,3.71,2.74,92,30,13,50,17,5
2008,6405,3,5,Nota_Padronizada_Organ_Did_Pedag,0.29,44,14,6,31,6,2,5.0,5.0,5.0,3.58,3.58,1.74,1.75,2.35,2.85,1.32,1.42,1.01,50,16,6,37,8,2
2008,6405,3,6,Nota_Padronizada_Oport_Amplia,0.71,48,16,6,35,8,2,5.0,5.0,5.0,3.89,3.89,1.5,2.09,2.79,3.05,1.63,1.99,1.1,50,16,6,37,8,2
2008,6405,3,7,Nota_Padronizada_Doutores,3.1,22,6,2,22,6,2,5.0,4.47,3.36,5.0,4.47,3.36,2.74,2.25,2.14,3.27,3.42,3.23,50,16,6,37,8,2
2008,6405,3,8,Nota_Padronizada_Mestres,3.56,25,9,2,21,6,1,5.0,5.0,5.0,5.0,5.0,3.56,3.4,3.48,3.19,3.64,4.02,2.95,50,16,6,37,8,2
2008,6405,8,5,Nota_Padronizada_Organ_Did_Pedag,2.54,,,,,,,5.0,5.0,5.0,3.58,3.58,1.74,1.75,2.35,2.85,1.32,1.42,1.01,50,16,6,37,8,2
2008,6405,8,6,Nota_Padronizada_Oport_Amplia,2.86,,,,,,,5.0,5.0,5.0,3.89,3.89,1.5,2.09,2.79,3.05,1.63,1.99,1.1,50,16,6,37,8,2
2008,6405,8,7,Nota_Padronizada_Doutores,4.03,,,,,,,5.0,4.47,3.36,5.0,4.47,3.36,2.74,2.25,2.14,3.27,3.42,3.23,50,16,6,37,8,2
2008,6405,8,8,Nota_Padronizada_Mestres,4.62,,,,,,,5.0,5.0,5.0,5.0,5.0,3.56,3.4,3.48,3.19,3.64,4.02,2.95,50,16,6,37,8,2
2009,1,5,5,Nota_Padronizada_Organ_Did_Pedag,1.91,1095,258,86,76,20,4,5.0,5.0,4.56,4.15,4.15,3.75,2.75,3.03,3.22,2.05,2.2,2.43,1344,296,93,147,36,5
2009,1,5,6,Nota_Padronizada_Oport_Amplia,2.12,1139,270,88,72,23,4,5.0,5.0,4.67,4.18,4.18,3.36,3.03,3.28,3.44,2.13,2.42,2.44,1344,296,93,147,36,5
2009,1,5,7,Nota_Padronizada_Doutores,5.0,26,6,3,19,6,3,5.0,5.0,5.0,5.0,5.0,5.0,0.96,1.01,1.29,1.81,1.94,3.39,1344,296,93,147,36,5
2009,1,5,8,Nota_Padronizada_Mestres,4.57,60,16,9,18,4,2,5.0,5.0,5.0,5.0,5.0,5.0,2.63,2.91,3.5,2.99,3.04,3.16,1344,296,93,147,36,5
2009,1,9,5,Nota_Padronizada_Organ_Did_Pedag,3.18,,,,,,,5.0,5.0,4.56,4.15,4.15,3.75,2.75,3.03,3.22,2.05,2.2,2.43,1344,296,93,147,36,5
2009,1,9,6,Nota_Padronizada_Oport_Amplia,3.25,,,,,,,5.0,5.0,4.67,4.18,4.18,3.36,3.03,3.28,3.44,2.13,2.42,2.44,1344,296,93,147,36,5
2009,1,9,7,Nota_Padronizada_Doutores,2.9,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,0.96,1.01,1.29,1.81,1.94,3.39,1344,296,93,147,36,5
2009,1,9,8,Nota_Padronizada_Mestres,4.74,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,2.63,2.91,3.5,2.99,3.04,3.16,1344,296,93,147,36,5
