AREA,UF,REGIAO,ANO,CPCCONTINUO,NOTACONCLUINTES,NOTAPADRONIZADAIDD,NOTAPADRONIZADAMESTRES,NOTAPADRONIZADADOUTORES,NOMEIES,SIGLAIES,PUB_PRIV,CATADMINISTRATIVA,ORGACADEMICA,MUNICIPIOCURSO,NOTAPADRONIZADADREGIME,NOTAPADRONIZADAPEDAG,CPC_FAIXA,NOTAPADRONIZADAINFRA,INGRESSANTESPARTICIPANTES,INGRESSANTESINSCRITOS,COD_AREA,COD_IES,AMPLIACAOFORMACAO_NA,CPC_FORMULA2013
HISTÓRIA (LICENCIATURA),BA,0,2011,1.71,1.40,0.67,4.52,0.21,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,PÚBLICA,UNIVERSIDADES,JACOBINA,5.00,3.33,2.00,2.64,31,41,2402,290301017508,40,3.06,1.72
HISTÓRIA (LICENCIATURA),BA,0,2011,1.36,0.96,0.00,4.77,1.20,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,PÚBLICA,UNIVERSIDADES,SANTO ANTÔNIO DE JESUS,5.00,1.79,Unidade com cursos não reconhecidos até 30/09/2012,1.61,31,36,2402,290502028703,40,1.71,1.36
HISTÓRIA (LICENCIATURA),BA,0,2011,1.00,0.00,0.00,2.60,0.17,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,PÚBLICA,UNIVERSIDADES,CAETITÉ,5.00,3.33,Unidade com cursos não reconhecidos até 30/09/2012,2.03,57,66,2402,290602605206,40,2.81,1.02
HISTÓRIA (LICENCIATURA),MG,0,2011,3.19,2.91,3.17,4.04,2.08,CENTRO UNIVERSITÁRIO DE CARATINGA,UNEC,PRIVADA,CENTROS UNIVERSITÁRIOS,CARATINGA,3.33,3.75,4.00,4.71,6,7,2402,310804013404,3966,4.13,3.18
HISTÓRIA (LICENCIATURA),MT,0,2011,2.73,2.31,2.79,4.11,1.92,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,PÚBLICA,UNIVERSIDADES,CÁCERES,5.00,2.44,3.00,1.76,18,70,2402,510401802504,719,2.17,2.74
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.06,2.92,2.90,4.87,1.20,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,PRIVADA,UNIVERSIDADES,RIO DE JANEIRO,4.02,3.59,4.00,4.57,39,166,2402,330601804557,163,3.98,3.04
HISTÓRIA (LICENCIATURA),RJ,0,2011,2.41,2.18,1.95,4.47,0.91,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,PRIVADA,UNIVERSIDADES,SÃO GONÇALO,3.64,2.50,3.00,4.71,7,24,2402,330601804904,163,3.38,2.37
HISTÓRIA (LICENCIATURA),SC,1,2011,2.15,1.52,1.01,3.95,1.36,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,PRIVADA,UNIVERSIDADES,CRICIÚMA,4.09,4.62,3.00,4.46,14,38,2402,420601904608,482,4.56,2.15
HISTÓRIA (LICENCIATURA),PE,0,2011,2.50,2.62,2.82,2.68,0.50,UNIÃO DE ESCOLAS SUPERIORES DA FUNESO,UNESF,PRIVADA,FACULDADES,OLINDA,0.00,4.72,3.00,4.81,27,55,2402,260501709600,1034,4.76,2.50
HISTÓRIA (LICENCIATURA),SP,0,2011,2.18,1.26,0.00,5.00,4.66,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,PÚBLICA,UNIVERSIDADES,ASSIS,5.00,2.18,3.00,4.19,73,90,2402,351003904008,56,2.99,2.15
HISTÓRIA (LICENCIATURA),SP,0,2011,2.01,0.00,0.00,5.00,5.00,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,PÚBLICA,UNIVERSIDADES,FRANCA,5.00,2.26,3.00,4.56,93,99,2402,350201216200,56,3.18,1.98
HISTÓRIA (LICENCIATURA),SP,0,2011,2.56,2.65,2.65,3.07,0.56,UNIVERSIDADE GUARULHOS,UNG,PRIVADA,UNIVERSIDADES,ITAQUAQUECETUBA,3.33,4.21,3.00,2.99,4,35,2402,351506223107,481,3.72,2.58
HISTÓRIA (LICENCIATURA),MG,0,2011,2.09,2.35,1.90,4.59,0.36,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,PRIVADA,CENTROS UNIVERSITÁRIOS,BELO HORIZONTE,1.79,3.18,3.00,2.52,26,58,2402,310703006200,349,2.92,2.10
HISTÓRIA (LICENCIATURA),SP,0,2011,3.66,3.44,3.50,5.00,2.92,UNIVERSIDADE DO GRANDE ABC,UNIABC,PRIVADA,UNIVERSIDADES,SANTO ANDRÉ,4.17,3.68,4.00,4.63,10,47,2402,351506147809,215,4.06,3.65
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.43,3.13,3.60,4.04,2.78,ABEU - CENTRO UNIVERSITÁRIO,UNIABEU,PRIVADA,CENTROS UNIVERSITÁRIOS,NILÓPOLIS,2.78,3.62,4.00,4.56,26,71,2402,330601803203,2565,3.99,3.41
HISTÓRIA (LICENCIATURA),SC,1,2011,3.15,2.63,2.80,5.00,1.50,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,UNIASSELVI,PRIVADA,CENTROS UNIVERSITÁRIOS,INDAIAL,5.00,4.16,Unidade com cursos não reconhecidos até 30/09/2012,4.78,371,1523,2402,420401207502,1472,4.40,3.14
HISTÓRIA (LICENCIATURA),SP,0,2011,2.75,2.82,3.07,4.00,0.87,UNIVERSIDADE BANDEIRANTE DE SÃO PAULO,UNIBAN,PRIVADA,UNIVERSIDADES,SÃO PAULO,2.79,2.54,3.00,3.75,38,98,2402,351506150308,457,3.02,2.73
HISTÓRIA (LICENCIATURA),SP,0,2011,2.02,0.72,0.00,4.72,4.46,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,PÚBLICA,UNIVERSIDADES,CAMPINAS,5.00,2.89,3.00,3.48,35,39,2402,350703209502,54,3.13,2.01
HISTÓRIA (LICENCIATURA),PE,0,2011,2.69,2.84,2.50,4.14,1.48,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,PRIVADA,UNIVERSIDADES,RECIFE,2.22,3.39,3.00,3.88,38,54,2402,260501711606,11,3.59,2.68
HISTÓRIA (LICENCIATURA),SP,0,2011,3.13,3.30,3.56,3.64,1.18,UNIVERSIDADE CAMILO CASTELO BRANCO,UNICASTELO,PRIVADA,UNIVERSIDADES,SÃO PAULO,2.06,3.91,4.00,4.30,30,119,2402,351506150308,319,4.07,3.12
HISTÓRIA (LICENCIATURA),PR,1,2011,3.53,2.81,2.81,5.00,5.00,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,PÚBLICA,UNIVERSIDADES,IRATI,5.00,2.56,4.00,3.92,14,49,2402,410903210706,1126,3.10,3.51
HISTÓRIA (LICENCIATURA),PR,1,2011,3.28,2.96,2.86,5.00,3.33,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,PÚBLICA,UNIVERSIDADES,GUARAPUAVA,5.00,1.88,4.00,3.91,34,79,2402,410802909401,1126,2.69,3.25
HISTÓRIA (LICENCIATURA),SP,0,2011,3.38,2.76,2.49,4.64,4.06,CENTRO UNIVERSITÁRIO CENTRAL PAULISTA,UNICEP,PRIVADA,CENTROS UNIVERSITÁRIOS,SÃO CARLOS,3.75,5.00,4.00,4.50,6,13,2402,350502548906,707,4.80,3.38
HISTÓRIA (LICENCIATURA),DF,0,2011,2.99,2.90,3.01,3.84,1.60,CENTRO UNIVERSITÁRIO DE BRASÍLIA,UNICEUB,PRIVADA,CENTROS UNIVERSITÁRIOS,BRASÍLIA,2.20,3.97,4.00,4.88,13,47,2402,530100100108,402,4.33,2.98
HISTÓRIA (LICENCIATURA),SP,0,2011,4.45,4.71,4.71,4.47,3.18,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,PRIVADA,UNIVERSIDADES,SÃO PAULO,4.55,4.78,5.00,4.55,2,12,2402,351506150308,221,4.69,4.45
HISTÓRIA (LICENCIATURA),SP,0,2011,2.91,2.77,2.77,4.52,1.25,CENTRO UNIVERSITÁRIO ASSUNÇÃO,UNIFAI,PRIVADA,CENTROS UNIVERSITÁRIOS,SÃO PAULO,3.75,3.33,3.00,4.46,2,16,2402,351506150308,161,3.78,2.90
HISTÓRIA (LICENCIATURA),AP,0,2011,2.16,2.71,2.35,2.55,0.77,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,PÚBLICA,UNIVERSIDADES,MACAPÁ,3.85,1.56,3.00,1.06,46,55,2402,160200300303,830,1.36,2.16
HISTÓRIA (LICENCIATURA),RS,1,2011,2.75,2.35,1.77,5.00,1.47,CENTRO UNIVERSITÁRIO FRANCISCANO,UNIFRA,PRIVADA,CENTROS UNIVERSITÁRIOS,SANTA MARIA,4.71,4.44,3.00,5.00,9,11,2402,430301816907,426,4.67,2.74
HISTÓRIA (LICENCIATURA),SP,0,2011,2.97,3.16,2.94,3.55,1.25,UNIVERSIDADE DE FRANCA,UNIFRAN,PRIVADA,UNIVERSIDADES,FRANCA,2.34,4.13,4.00,4.91,43,84,2402,350201216200,496,4.44,2.96
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.40,3.07,3.09,4.28,2.19,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,PRIVADA,UNIVERSIDADES,DUQUE DE CAXIAS,5.00,4.75,4.00,4.39,27,53,2402,330601801702,472,4.61,3.41
HISTÓRIA (LICENCIATURA),RS,1,2011,2.86,2.58,2.30,4.68,1.67,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,PRIVADA,UNIVERSIDADES,IJUÍ,3.89,3.95,Unidade com cursos não reconhecidos até 30/09/2012,4.63,17,50,2402,430100810207,532,4.22,2.85
HISTÓRIA (LICENCIATURA),RS,1,2011,3.15,3.35,3.12,4.76,2.50,CENTRO UNIVERSITÁRIO LA SALLE,UNILASALLE,PRIVADA,CENTROS UNIVERSITÁRIOS,CANOAS,2.29,2.22,4.00,4.23,7,15,2402,430502604606,641,3.02,3.12
HISTÓRIA (LICENCIATURA),SP,0,2011,4.02,4.00,4.27,4.21,3.41,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,PRIVADA,UNIVERSIDADES,PIRACICABA,2.05,5.00,5.00,5.00,9,17,2402,350602838709,266,5.00,4.02
HISTÓRIA (LICENCIATURA),SP,0,2011,2.85,2.62,2.62,5.00,0.71,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,PRIVADA,UNIVERSIDADES,SANTOS,5.00,3.40,3.00,4.02,28,147,2402,351506348500,953,3.64,2.84
HISTÓRIA (LICENCIATURA),MG,0,2011,2.99,3.71,3.49,3.23,0.97,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,PÚBLICA,UNIVERSIDADES,MONTES CLAROS,4.92,1.74,4.00,1.82,57,76,2402,310200743302,367,1.77,2.99
HISTÓRIA (LICENCIATURA),MG,0,2011,2.27,2.37,2.66,1.84,0.23,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,PÚBLICA,UNIVERSIDADES,SÃO FRANCISCO,4.55,2.32,3.00,2.32,29,36,2402,310200361106,367,2.32,2.27
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.49,2.98,3.20,4.47,3.18,CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS,UNIMSB,PRIVADA,CENTROS UNIVERSITÁRIOS,RIO DE JANEIRO,4.55,3.93,4.00,4.40,9,37,2402,330601804557,516,4.12,3.49
HISTÓRIA (LICENCIATURA),AM,0,2011,2.48,2.33,2.30,2.99,1.09,CENTRO UNIVERSITÁRIO NILTON LINS,UNINILTONLINS,PRIVADA,CENTROS UNIVERSITÁRIOS,MANAUS,2.17,4.11,3.00,4.63,27,47,2402,130300702603,669,4.32,2.47
HISTÓRIA (LICENCIATURA),AM,0,2011,3.28,2.65,3.06,5.00,1.87,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,PRIVADA,CENTROS UNIVERSITÁRIOS,MANAUS,4.06,5.00,4.00,4.65,65,130,2402,130300702603,1422,4.86,3.29
HISTÓRIA (LICENCIATURA),SP,0,2011,3.06,2.69,2.70,3.91,2.50,UNIVERSIDADE NOVE DE JULHO,UNINOVE,PRIVADA,UNIVERSIDADES,SÃO PAULO,4.79,3.74,4.00,3.58,75,368,2402,351506150308,316,3.68,3.06
HISTÓRIA (LICENCIATURA),PR,1,2011,2.56,1.76,1.04,4.79,3.21,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,PÚBLICA,UNIVERSIDADES,MARECHAL CÂNDIDO RONDON,5.00,4.31,3.00,4.01,37,55,2402,410602214609,609,4.19,2.56
HISTÓRIA (LICENCIATURA),PR,1,2011,3.32,3.31,3.68,3.71,1.39,UNIVERSIDADE PARANAENSE,UNIPAR,PRIVADA,UNIVERSIDADES,CASCAVEL,2.22,4.69,4.00,4.89,28,57,2402,410602304808,437,4.77,3.32
HISTÓRIA (LICENCIATURA),PR,1,2011,3.12,2.90,3.13,3.35,2.14,UNIVERSIDADE PARANAENSE,UNIPAR,PRIVADA,UNIVERSIDADES,FRANCISCO BELTRÃO,2.50,4.19,4.00,4.91,37,54,2402,410702608403,437,4.48,3.11
HISTÓRIA (LICENCIATURA),RO,0,2011,1.63,0.93,0.22,5.00,3.13,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,PÚBLICA,UNIVERSIDADES,PORTO VELHO,5.00,2.05,2.00,0.00,37,49,2402,110100100205,699,1.23,1.66
HISTÓRIA (LICENCIATURA),RJ,0,2011,2.44,4.22,3.39,0.00,0.00,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,PÚBLICA,UNIVERSIDADES,RIO DE JANEIRO,0.00,2.00,3.00,3.48,55,55,2402,330601804557,693,2.59,2.42
HISTÓRIA (LICENCIATURA),SP,0,2011,2.76,2.45,2.55,2.97,1.35,UNIVERSIDADE DE SANTO AMARO,UNISA,PRIVADA,UNIVERSIDADES,SÃO PAULO,4.73,3.84,3.00,4.18,22,85,2402,351506150308,375,3.98,2.76
HISTÓRIA (LICENCIATURA),SP,0,2011,3.35,3.26,3.39,5.00,1.67,CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO,UNISAL,PRIVADA,CENTROS UNIVERSITÁRIOS,LORENA,3.06,3.91,4.00,4.85,12,21,2402,351305127207,1032,4.29,3.34
HISTÓRIA (LICENCIATURA),SP,0,2011,2.50,2.73,2.16,3.84,1.00,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,PRIVADA,CENTROS UNIVERSITÁRIOS,SÃO PAULO,3.50,3.24,3.00,3.36,12,36,2402,351506150308,456,3.29,2.49
HISTÓRIA (LICENCIATURA),SP,0,2011,3.60,4.15,3.98,4.11,1.92,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,PRIVADA,UNIVERSIDADES,SANTOS,3.46,2.81,4.00,4.13,11,33,2402,351506348500,227,3.34,3.58
HISTÓRIA (LICENCIATURA),RS,1,2011,4.14,4.18,4.37,4.59,2.86,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,PRIVADA,UNIVERSIDADES,SANTA CRUZ DO SUL,3.93,4.69,5.00,4.78,9,25,2402,430402016808,295,4.73,4.14
HISTÓRIA (LICENCIATURA),RS,1,2011,3.86,3.54,3.33,5.00,4.43,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,PRIVADA,UNIVERSIDADES,SÃO LEOPOLDO,4.71,3.19,4.00,4.65,60,92,2402,430502618705,14,3.77,3.83
HISTÓRIA (LICENCIATURA),SP,0,2011,3.28,3.39,3.49,3.55,2.08,UNIVERSIDADE DE SOROCABA,UNISO,PRIVADA,UNIVERSIDADES,SOROCABA,2.92,3.46,4.00,4.33,36,74,2402,351204652205,150,3.81,3.27
HISTÓRIA (LICENCIATURA),RJ,0,2011,2.62,2.70,2.40,3.30,1.47,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA,UNISUAM,PRIVADA,CENTROS UNIVERSITÁRIOS,RIO DE JANEIRO,2.35,3.30,3.00,4.68,8,32,2402,330601804557,277,3.85,2.60
HISTÓRIA (LICENCIATURA),SE,0,2011,2.91,2.20,2.93,4.46,1.51,UNIVERSIDADE TIRADENTES,UNIT,PRIVADA,UNIVERSIDADES,ARACAJU,4.53,2.98,3.00,4.24,127,397,2402,280301100308,398,3.48,2.89
HISTÓRIA (LICENCIATURA),SP,0,2011,3.48,3.48,3.63,4.61,3.00,UNIVERSIDADE DE TAUBATÉ,UNITAU,PÚBLICA,UNIVERSIDADES,TAUBATÉ,5.00,1.44,4.00,3.14,10,34,2402,351305054102,665,2.12,3.45
HISTÓRIA (LICENCIATURA),MG,0,2011,2.51,2.50,2.50,1.14,0.56,UNIVERSIDADE DE UBERABA,UNIUBE,PRIVADA,UNIVERSIDADES,UBERABA,5.00,2.86,3.00,5.00,38,204,2402,310502270107,143,3.71,2.48
HISTÓRIA (LICENCIATURA),MG,0,2011,3.13,3.09,3.09,3.19,1.87,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,PRIVADA,UNIVERSIDADES,GOVERNADOR VALADARES,3.13,4.09,4.00,5.00,13,30,2402,310803727701,513,4.45,3.12
HISTÓRIA (LICENCIATURA),SP,0,2011,3.03,3.41,2.93,4.17,2.14,UNIVERSIDADE DO VALE DO PARAÍBA,UNIVAP,PRIVADA,UNIVERSIDADES,SÃO JOSÉ DOS CAMPOS,3.21,2.19,4.00,3.77,9,20,2402,351305049904,275,2.82,3.01
HISTÓRIA (LICENCIATURA),MT,0,2011,2.90,3.06,3.98,1.65,0.00,FACULDADES UNIDAS DO VALE DO ARAGUAIA,UNIVAR,PRIVADA,FACULDADES,BARRA DO GARÇAS,0.26,5.00,3.00,5.00,9,20,2402,510201101803,5670,5.00,2.90
HISTÓRIA (LICENCIATURA),MG,0,2011,2.91,3.01,3.01,2.47,0.62,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,PRIVADA,UNIVERSIDADES,POUSO ALEGRE,3.75,4.57,3.00,4.70,15,36,2402,311005252501,1586,4.62,2.91
HISTÓRIA (LICENCIATURA),RS,1,2011,4.30,4.76,5.00,5.00,1.79,CENTRO UNIVERSITÁRIO UNIVATES,UNIVATES,PRIVADA,CENTROS UNIVERSITÁRIOS,LAJEADO,3.57,4.17,5.00,5.00,22,31,2402,430402111403,1041,4.50,4.29
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.50,3.02,3.39,4.46,2.56,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,PRIVADA,UNIVERSIDADES,SÃO GONÇALO,4.77,4.10,4.00,4.36,27,110,2402,330601804904,663,4.20,3.50
HISTÓRIA (LICENCIATURA),SC,1,2011,3.22,3.49,3.06,4.36,1.94,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,PRIVADA,UNIVERSIDADES,JOINVILLE,4.44,2.75,4.00,3.96,12,20,2402,420200809102,81,3.23,3.21
HISTÓRIA (LICENCIATURA),SP,0,2011,3.33,2.93,3.20,3.84,2.00,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,PRIVADA,UNIVERSIDADES,PRESIDENTE PRUDENTE,4.50,4.58,4.00,4.71,8,28,2402,350803641406,271,4.63,3.33
HISTÓRIA (LICENCIATURA),PR,1,2011,3.00,2.45,2.82,4.17,1.43,UNIVERSIDADE NORTE DO PARANÁ,UNOPAR,PRIVADA,UNIVERSIDADES,LONDRINA,4.52,4.04,4.00,4.73,636,2771,2402,410301113700,298,4.32,2.99
HISTÓRIA (LICENCIATURA),RN,0,2011,3.16,2.97,3.38,3.55,2.00,UNIVERSIDADE POTIGUAR,UNP,PRIVADA,UNIVERSIDADES,NATAL,3.75,2.50,4.00,4.71,39,64,2402,240401808102,718,3.38,3.13
HISTÓRIA (LICENCIATURA),PE,0,2011,3.40,3.75,3.31,4.55,2.31,UNIVERSIDADE DE PERNAMBUCO,UPE,PÚBLICA,UNIVERSIDADES,NAZARÉ DA MATA,5.00,2.35,4.00,3.36,54,60,2402,260401309501,409,2.76,3.38
HISTÓRIA (LICENCIATURA),PE,0,2011,2.81,3.03,3.14,1.69,1.07,UNIVERSIDADE DE PERNAMBUCO,UPE,PÚBLICA,UNIVERSIDADES,GARANHUNS,5.00,2.93,3.00,3.02,38,47,2402,260301106002,409,2.97,2.81
HISTÓRIA (LICENCIATURA),PE,0,2011,2.03,2.67,2.82,1.14,0.00,UNIVERSIDADE DE PERNAMBUCO,UPE,PÚBLICA,UNIVERSIDADES,PETROLINA,2.50,2.47,3.00,0.68,106,113,2402,260200511101,409,1.75,2.05
HISTÓRIA (LICENCIATURA),RS,1,2011,4.02,3.80,4.41,4.57,2.59,UNIVERSIDADE DE PASSO FUNDO,UPF,PRIVADA,UNIVERSIDADES,PASSO FUNDO,4.07,4.29,5.00,4.70,25,40,2402,430101014100,20,4.45,4.01
HISTÓRIA (LICENCIATURA),DF,0,2011,3.52,3.56,4.14,3.55,1.25,FACULDADES INTEGRADAS DA UPIS,UPIS,PRIVADA,FACULDADES,BRASÍLIA,2.50,4.74,4.00,4.82,8,33,2402,530100100108,404,4.77,3.52
HISTÓRIA (LICENCIATURA),CE,0,2011,2.88,2.91,3.17,4.54,1.00,UNIVERSIDADE REGIONAL DO CARIRI,URCA,PÚBLICA,UNIVERSIDADES,CRATO,5.00,2.41,3.00,1.95,52,68,2402,230703204202,746,2.22,2.89
HISTÓRIA (LICENCIATURA),SP,0,2011,3.60,3.18,2.73,5.00,4.17,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,PRIVADA,UNIVERSIDADES,BAURU,4.17,4.48,4.00,4.88,11,41,2402,350402006003,137,4.64,3.60
HISTÓRIA (LICENCIATURA),PR,1,2011,3.15,3.05,2.82,3.89,2.50,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,PRIVADA,UNIVERSIDADES,CURITIBA,4.23,3.75,4.00,3.87,20,33,2402,411003706902,355,3.80,3.15
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.54,3.28,3.28,5.00,3.21,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,PRIVADA,UNIVERSIDADES,CABO FRIO,3.21,3.82,4.00,4.69,0,4,2402,330401000704,165,4.17,3.53
HISTÓRIA (LICENCIATURA),RJ,0,2011,2.96,2.61,2.26,4.23,3.33,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,PRIVADA,UNIVERSIDADES,RIO DE JANEIRO,3.33,3.65,4.00,4.06,24,47,2402,330601804557,165,3.82,2.95
HISTÓRIA (LICENCIATURA),CE,0,2011,2.68,3.11,3.18,2.68,1.25,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,PÚBLICA,UNIVERSIDADES,SOBRAL,3.00,2.11,3.00,2.29,56,92,2402,230100512908,95,2.18,2.68
HISTÓRIA (LICENCIATURA),RJ,0,2011,3.29,3.60,4.62,2.11,0.50,CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA,,PRIVADA,CENTROS UNIVERSITÁRIOS,ITAPERUNA,0.00,4.77,Unidade com cursos não reconhecidos até 30/09/2012,4.84,9,18,2402,330100102205,5671,4.80,3.29
HISTÓRIA (LICENCIATURA),BA,0,2011,2.87,2.42,2.82,4.32,1.76,FACULDADE SÃO BENTO DA BAHIA,,PRIVADA,FACULDADES,SALVADOR,2.06,3.75,3.00,5.00,5,11,2402,290502127408,3270,4.25,2.85
HISTÓRIA (LICENCIATURA),DF,0,2011,2.56,2.44,2.58,2.86,0.37,FACULDADE JK - UNIDADE I - GAMA,,PRIVADA,FACULDADES,BRASÍLIA,2.78,4.53,Unidade com cursos não reconhecidos até 30/09/2012,4.68,14,47,2402,530100100108,4416,4.59,2.56
HISTÓRIA (LICENCIATURA),PR,1,2011,2.53,2.29,2.15,3.84,1.00,FACULDADE UNIÃO DAS AMÉRICAS,,PRIVADA,FACULDADES,FOZ DO IGUAÇU,2.00,4.72,3.00,5.00,4,11,2402,410602408304,1716,4.83,2.52
HISTÓRIA (LICENCIATURA),SP,0,2011,1.70,1.07,0.32,4.61,2.00,UNIVERSIDADE CIDADE DE SÃO PAULO,,PRIVADA,UNIVERSIDADES,SÃO PAULO,4.33,2.78,2.00,2.61,7,22,2402,351506150308,417,2.71,1.70
JORNALISMO,SC,1,2012,3.48,3.65,4.28,3.96,0.93,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,BOM JESUS/IELUSC,Privada,Faculdade,JOINVILLE,2.50,4.10,4.00,4.28,25,45,803,4209102,1014,4.17,3.48
JORNALISMO,SP,0,2012,2.82,2.65,2.84,4.04,1.29,CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ,CBM,Privada,Centro Universitário,RIBEIRAO PRETO,3.46,2.73,3.00,4.43,15,29,803,3543402,138,3.41,2.79
JORNALISMO,MG,0,2012,2.89,3.32,3.65,3.21,0.53,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,CES/JF,Privada,Faculdade,JUIZ DE FORA,0.71,3.78,3.00,3.86,37,45,803,3136702,337,3.81,2.89
JORNALISMO,AL,0,2012,2.26,1.85,2.56,1.88,0.51,CENTRO UNIVERSITÁRIO CESMAC,CESMAC,Privada,Centro Universitário,MACEIO,1.59,4.15,3.00,4.67,16,40,803,2704302,621,4.36,2.26
JORNALISMO,PR,1,2012,3.12,2.84,3.22,2.92,1.86,FACULDADE MARINGÁ,CESPAR,Privada,Faculdade,MARINGA,3.33,4.74,4.00,4.34,18,30,803,4115200,1079,4.58,3.13
JORNALISMO,MG,0,2012,2.98,3.09,3.61,4.04,1.29,CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX,CEUNIH,Privada,Centro Universitário,BELO HORIZONTE,1.15,4.33,4.00,2.54,3,3,803,3106200,216,3.62,3.00
JORNALISMO,SP,0,2012,3.81,3.60,3.70,4.17,3.35,CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO,CEUNSP,Privada,Centro Universitário,SALTO,4.33,3.75,4.00,5.00,30,44,803,3545209,1149,4.25,3.79
JORNALISMO,SP,0,2012,3.35,3.77,4.19,2.40,0.47,FACULDADE ESAMC SOROCABA,ESAMC,Privada,Faculdade,SOROCABA,4.17,2.50,4.00,5.00,5,8,803,3552205,1561,3.50,3.31
JORNALISMO,MA,0,2012,2.66,2.67,3.24,2.66,0.93,FACULDADE ESTÁCIO DE SÃO LUÍS,ESTÁCIO SÃO LUÍS,Privada,Faculdade,SAO LUIS,3.13,2.54,3.00,3.05,46,62,803,2111300,1590,2.74,2.65
JORNALISMO,BA,0,2012,2.83,2.61,3.04,3.08,0.86,FACULDADE DOIS DE JULHO,F2J,Privada,Faculdade,SALVADOR,3.46,4.38,3.00,3.91,16,35,803,2927408,1411,4.19,2.83
JORNALISMO,CE,0,2012,3.04,2.82,3.03,3.75,0.74,FACULDADE SETE DE SETEMBRO,FA7,Privada,Faculdade,FORTALEZA,4.50,4.90,4.00,4.25,40,47,803,2304400,1556,4.64,3.05
JORNALISMO,SP,0,2012,3.43,4.06,4.13,2.92,1.33,FACULDADES ATIBAIA,FAAT,Privada,Faculdade,ATIBAIA,2.14,4.29,4.00,3.66,16,26,803,3504107,5312,4.04,3.44
JORNALISMO,CE,0,2012,2.52,2.67,3.24,2.70,0.29,FACULDADE CEARENSE,FAC,Privada,Faculdade,FORTALEZA,1.84,2.61,3.00,3.59,84,138,803,2304400,2410,3.00,2.50
