ano,codies,nomeies,sigla,Publica,categoriaadm,orgacademica,uf,igc_continuo,igc_faixa
2010,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,0,PRIVADA,UNIVERSIDADES,SP,2.77,3
2010,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,1,PÚBLICA,UNIVERSIDADES,SC,2.76,3
2010,3184,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",IFRR,1,PÚBLICA,UNIVERSIDADES,RR,2.76,3
2010,1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,1,PÚBLICA,UNIVERSIDADES,PR,2.75,3
2010,699,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,1,PÚBLICA,UNIVERSIDADES,RO,2.74,3
2010,1042,UNIVERSIDADE POSITIVO,UP,0,PRIVADA,UNIVERSIDADES,PR,2.74,3
2010,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,1,PÚBLICA,UNIVERSIDADES,PA,2.72,3
2010,20,UNIVERSIDADE DE PASSO FUNDO,UPF,0,PRIVADA,UNIVERSIDADES,RS,2.72,3
2010,590,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,UFRA,1,PÚBLICA,UNIVERSIDADES,PA,2.71,3
2010,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,0,PRIVADA,UNIVERSIDADES,SP,2.71,3
2010,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,1,PÚBLICA,UNIVERSIDADES,SE,2.70,3
2010,1082,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE",IFRN,1,PÚBLICA,UNIVERSIDADES,RN,2.70,3
2010,577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,1,PÚBLICA,UNIVERSIDADES,AL,2.68,3
2010,298,UNIVERSIDADE NORTE DO PARANÁ,UNOPAR,0,PRIVADA,UNIVERSIDADES,PR,2.67,3
2010,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,1,PÚBLICA,UNIVERSIDADES,MT,2.66,3
2010,221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,0,PRIVADA,UNIVERSIDADES,SP,2.66,3
2010,532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,0,PRIVADA,UNIVERSIDADES,RS,2.65,3
2010,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,1,PÚBLICA,UNIVERSIDADES,AM,2.65,3
2010,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,1,PÚBLICA,UNIVERSIDADES,CE,2.64,3
2010,1812,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS",IFAM,1,PÚBLICA,UNIVERSIDADES,AM,2.64,3
2010,789,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,1,PÚBLICA,UNIVERSIDADES,RR,2.63,3
2010,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,0,PRIVADA,UNIVERSIDADES,CE,2.63,3
2010,203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,0,PRIVADA,UNIVERSIDADES,SP,2.62,3
2010,549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,1,PÚBLICA,UNIVERSIDADES,AC,2.62,3
2010,32,UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL,UNCISAL,1,PÚBLICA,UNIVERSIDADES,AL,2.60,3
2010,688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,1,PÚBLICA,UNIVERSIDADES,BA,2.59,3
2010,385,UNIVERSIDADE SALVADOR,UNIFACS,0,PRIVADA,UNIVERSIDADES,BA,2.58,3
2010,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,0,PRIVADA,UNIVERSIDADES,RJ,2.57,3
2010,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,0,PRIVADA,UNIVERSIDADES,RJ,2.56,3
2010,167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,0,PRIVADA,UNIVERSIDADES,SP,2.55,3
2010,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,1,PÚBLICA,UNIVERSIDADES,TO,2.53,3
2010,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,0,PRIVADA,UNIVERSIDADES,RS,2.53,3
2010,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,1,PÚBLICA,UNIVERSIDADES,MG,2.52,3
2010,271,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,0,PRIVADA,UNIVERSIDADES,SP,2.50,3
2010,29,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,1,PÚBLICA,UNIVERSIDADES,CE,2.49,3
2010,605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,USCS,1,PÚBLICA,UNIVERSIDADES,SP,2.49,3
2010,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,1,PÚBLICA,UNIVERSIDADES,BA,2.49,3
2010,266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,0,PRIVADA,UNIVERSIDADES,SP,2.48,3
2010,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,1,PÚBLICA,UNIVERSIDADES,SC,2.48,3
2010,275,UNIVERSIDADE DO VALE DO PARAÍBA,UNIVAP,0,PRIVADA,UNIVERSIDADES,SP,2.47,3
2010,150,UNIVERSIDADE DE SOROCABA,UNISO,0,PRIVADA,UNIVERSIDADES,SP,2.47,3
2010,952,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,0,PRIVADA,UNIVERSIDADES,SP,2.46,3
2010,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,0,PRIVADA,UNIVERSIDADES,SC,2.45,3
2010,16,UNIVERSIDADE GAMA FILHO,UGF,0,PRIVADA,UNIVERSIDADES,RJ,2.45,3
2010,446,UNIVERSIDADE DE CRUZ ALTA,UNICRUZ,0,PRIVADA,UNIVERSIDADES,RS,2.44,3
2010,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,1,PÚBLICA,UNIVERSIDADES,PB,2.44,3
2010,437,UNIVERSIDADE PARANAENSE,UNIPAR,0,PRIVADA,UNIVERSIDADES,PR,2.42,3
2010,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,0,PRIVADA,UNIVERSIDADES,SC,2.41,3
2010,1128,UNIVERSIDADE DE ITAÚNA,UI,0,PRIVADA,UNIVERSIDADES,MG,2.40,3
2010,1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,1,PÚBLICA,UNIVERSIDADES,MS,2.40,3
2010,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,1,PÚBLICA,UNIVERSIDADES,BA,2.39,3
2010,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,0,PRIVADA,UNIVERSIDADES,SP,2.39,3
2010,417,UNIVERSIDADE CIDADE DE SÃO PAULO,,0,PRIVADA,UNIVERSIDADES,SP,2.38,3
2010,496,UNIVERSIDADE DE FRANCA,UNIFRAN,0,PRIVADA,UNIVERSIDADES,SP,2.38,3
2010,519,UNIVERSIDADE CATÓLICA DO SALVADOR,UCSAL,0,PRIVADA,UNIVERSIDADES,BA,2.37,3
2010,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,1,PÚBLICA,UNIVERSIDADES,SE,2.34,3
2010,1557,UNIVERSIDADE FUMEC,FUMEC,0,PRIVADA,UNIVERSIDADES,MG,2.34,3
2010,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,1,PÚBLICA,UNIVERSIDADES,AL,2.34,3
2010,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,1,PÚBLICA,UNIVERSIDADES,SC,2.33,3
2010,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,0,PRIVADA,UNIVERSIDADES,SP,2.32,3
2010,30,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,0,PRIVADA,UNIVERSIDADES,MG,2.32,3
2010,670,UNIVERSIDADE SÃO FRANCISCO,USF,0,PRIVADA,UNIVERSIDADES,SP,2.31,3
2010,665,UNIVERSIDADE DE TAUBATÉ,UNITAU,1,PÚBLICA,UNIVERSIDADES,SP,2.31,3
2010,140,UNIVERSIDADE SEVERINO SOMBRA,USS,0,PRIVADA,UNIVERSIDADES,RJ,2.28,3
2010,1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,0,PRIVADA,UNIVERSIDADES,RJ,2.28,3
2010,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,0,PRIVADA,UNIVERSIDADES,PR,2.27,3
2010,719,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,1,PÚBLICA,UNIVERSIDADES,MT,2.27,3
2010,953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,0,PRIVADA,UNIVERSIDADES,SP,2.26,3
2010,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,1,PÚBLICA,UNIVERSIDADES,SC,2.26,3
2010,671,UNIVERSIDADE ANHANGUERA - UNIDERP,UNIDERP,0,PRIVADA,UNIVERSIDADES,MS,2.25,3
2010,375,UNIVERSIDADE DE SANTO AMARO,UNISA,0,PRIVADA,UNIVERSIDADES,SP,2.24,3
2010,600,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,1,PÚBLICA,UNIVERSIDADES,MA,2.23,3
2010,95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,1,PÚBLICA,UNIVERSIDADES,CE,2.22,3
2010,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,1,PÚBLICA,UNIVERSIDADES,RN,2.22,3
2010,319,UNIVERSIDADE CAMILO CASTELO BRANCO,UNICASTELO,0,PRIVADA,UNIVERSIDADES,SP,2.21,3
2010,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,1,PÚBLICA,UNIVERSIDADES,MG,2.21,3
2010,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,0,PRIVADA,UNIVERSIDADES,PE,2.20,3
2010,409,UNIVERSIDADE DE PERNAMBUCO,UPE,1,PÚBLICA,UNIVERSIDADES,PE,2.20,3
2010,3161,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",,1,PÚBLICA,UNIVERSIDADES,PE,2.18,3
2010,143,UNIVERSIDADE DE UBERABA,UNIUBE,0,PRIVADA,UNIVERSIDADES,MG,2.17,3
2010,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,0,PRIVADA,UNIVERSIDADES,GO,2.16,3
2010,746,UNIVERSIDADE REGIONAL DO CARIRI,URCA,1,PÚBLICA,UNIVERSIDADES,CE,2.11,3
2010,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,0,PRIVADA,UNIVERSIDADES,SP,2.11,3
2010,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,0,PRIVADA,UNIVERSIDADES,PA,2.10,3
2010,5077,UNIVERSIDADE ESTADUAL DE RORAIMA,UERR,1,PÚBLICA,UNIVERSIDADES,RR,2.10,3
2010,330,UNIVERSIDADE IGUAÇU,UNIG,0,PRIVADA,UNIVERSIDADES,RJ,2.10,3
2010,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,1,PÚBLICA,UNIVERSIDADES,MA,2.10,3
2010,526,UNIVERSIDADE BRAZ CUBAS,UBC,0,PRIVADA,UNIVERSIDADES,SP,2.08,3
2010,481,UNIVERSIDADE GUARULHOS,UNG,0,PRIVADA,UNIVERSIDADES,SP,2.06,3
2010,398,UNIVERSIDADE TIRADENTES,UNIT,0,PRIVADA,UNIVERSIDADES,SE,2.06,3
2010,666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,1,PÚBLICA,UNIVERSIDADES,BA,2.06,3
2010,38,UNIVERSIDADE DO ESTADO DO PARÁ,UEPA,1,PÚBLICA,UNIVERSIDADES,PA,2.05,3
2010,14724,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,1,PÚBLICA,UNIVERSIDADES,PR,2.04,3
2010,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,0,PRIVADA,UNIVERSIDADES,MG,2.02,3
2010,780,UNIVERSIDADE DE CUIABÁ,UNIC,0,PRIVADA,UNIVERSIDADES,MT,2.00,3
2010,830,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,1,PÚBLICA,UNIVERSIDADES,AP,2.00,3
2010,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,0,PRIVADA,UNIVERSIDADES,RJ,2.00,3
2010,264,UNIVERSIDADE SÃO MARCOS,USM,0,PRIVADA,UNIVERSIDADES,SP,1.98,3
2010,718,UNIVERSIDADE POTIGUAR,UNP,0,PRIVADA,UNIVERSIDADES,RN,1.98,3
2010,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,0,PRIVADA,UNIVERSIDADES,SC,1.98,3
2010,215,UNIVERSIDADE DO GRANDE ABC,UNIABC,0,PRIVADA,UNIVERSIDADES,SP,1.98,3
2010,756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,1,PÚBLICA,UNIVERSIDADES,PI,1.98,3
2010,176,UNIVERSIDADE CASTELO BRANCO,UCB,0,PRIVADA,UNIVERSIDADES,RJ,1.96,3
2010,296,UNIVERSIDADE DA REGIÃO DA CAMPANHA,URCAMP,0,PRIVADA,UNIVERSIDADES,RS,1.95,3
2010,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,UNIARP,0,PRIVADA,UNIVERSIDADES,SC,1.93,2
2010,513,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,0,PRIVADA,UNIVERSIDADES,MG,1.91,2
2010,4785,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA",IFRO,1,PÚBLICA,UNIVERSIDADES,RO,1.89,2
2010,308,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,0,PRIVADA,UNIVERSIDADES,MG,1.87,2
2010,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,1,PÚBLICA,UNIVERSIDADES,GO,1.83,2
2010,441,UNIVERSIDADE DO CONTESTADO,UNC,0,PRIVADA,UNIVERSIDADES,SC,1.83,2
2010,458,UNIVERSIDADE IBIRAPUERA,UNIB,0,PRIVADA,UNIVERSIDADES,SP,1.71,2
2010,1813,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",IFPA,1,PÚBLICA,UNIVERSIDADES,PA,1.65,2
2010,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,0,PRIVADA,UNIVERSIDADES,RJ,1.64,2
2010,457,UNIVERSIDADE BANDEIRANTE DE SÃO PAULO,UNIBAN,0,PRIVADA,UNIVERSIDADES,SP,1.52,2
2010,5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,1,PÚBLICA,UNIVERSIDADES,AL,1.22,2
2010,27,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,0,PRIVADA,UNIVERSIDADES,MG,0.00,0
2010,829,UNIVERSIDADE DO TOCANTINS,UNITINS,1,PÚBLICA,UNIVERSIDADES,TO,0.00,0
2010,240,UNIVERSIDADE SANTA ÚRSULA,USU,0,PRIVADA,UNIVERSIDADES,RJ,0.00,0
2010,3974,UNIVERSIDADE DE RIO VERDE,FESURV,1,PÚBLICA,UNIVERSIDADES,GO,0.00,0
2010,4098,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",IFFARROUPILHA,1,PÚBLICA,UNIVERSIDADES,RS,0.00,0
2009,581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,1,PÚBLICA,Universidade,SP,4.40,5
2009,592,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,1,PÚBLICA,Universidade,RS,4.22,5
2009,575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,1,PÚBLICA,Universidade,MG,4.20,5
2009,8,FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,1,PÚBLICA,Universidade,MG,4.17,5
2009,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,1,PÚBLICA,Universidade,MG,4.10,5
2009,717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,1,PÚBLICA,Universidade,SP,4.06,5
2009,597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,1,PÚBLICA,Universidade,RS,4.05,5
2009,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,1,PÚBLICA,Universidade,MG,4.04,5
2009,598,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,UNIFEI,1,PÚBLICA,Universidade,RJ,3.95,5
2009,2,UNIVERSIDADE DE BRASÍLIA,UNB,1,PÚBLICA,Universidade,MG,3.94,4
2009,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,1,PÚBLICA,Universidade,DF,3.86,4
2009,528,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,1,PÚBLICA,Universidade,SC,3.86,4
2009,1027,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,0,PRIVADA,Universidade,RJ,3.79,4
2009,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,1,PÚBLICA,Universidade,RJ,3.79,4
2009,595,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,1,PÚBLICA,Universidade,SP,3.78,4
2009,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,PUCSP,1,PÚBLICA,Universidade,MG,3.74,4
2009,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,0,PRIVADA,Universidade,SP,3.70,4
2009,582,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,1,PÚBLICA,Universidade,MG,3.58,4
2009,576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,1,PÚBLICA,Universidade,RS,3.58,4
2009,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,1,PÚBLICA,Universidade,MG,3.57,4
2009,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,1,PÚBLICA,Universidade,PR,3.56,4
2009,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,1,PÚBLICA,Universidade,MG,3.51,4
2009,571,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,1,PÚBLICA,Universidade,PE,3.50,4
2009,21,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,PUCRS,1,PÚBLICA,Universidade,PR,3.50,4
2009,3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,0,PRIVADA,Universidade,RS,3.49,4
2009,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,1,PÚBLICA,Universidade,RS,3.49,4
2009,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,1,PÚBLICA,Universidade,GO,3.46,4
2009,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,1,PÚBLICA,Universidade,MG,3.45,4
2009,572,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,1,PÚBLICA,Universidade,SC,3.45,4
2009,570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,1,PÚBLICA,Universidade,RJ,3.44,4
2009,4504,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,1,PÚBLICA,Universidade,RN,3.41,4
2009,596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,1,PÚBLICA,Universidade,MS,3.41,4
2009,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,1,PÚBLICA,Universidade,MG,3.40,4
2009,547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,0,PRIVADA,Universidade,RS,3.33,4
2009,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,1,PÚBLICA,Universidade,RJ,3.30,4
2009,9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,1,PÚBLICA,Universidade,CE,3.30,4
2009,634,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,1,PÚBLICA,Universidade,PR,3.29,4
2009,693,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,1,PÚBLICA,Universidade,RS,3.26,4
2009,609,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,1,PÚBLICA,Universidade,RJ,3.26,4
2009,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,1,PÚBLICA,Universidade,PR,3.22,4
2009,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,1,PÚBLICA,Universidade,RJ,3.21,4
2009,578,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,1,PÚBLICA,Universidade,AM,3.20,4
2009,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,1,PÚBLICA,Universidade,BA,3.19,4
2009,730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,1,PÚBLICA,Universidade,RS,3.18,4
2009,579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,1,PÚBLICA,Universidade,PR,3.14,4
2009,3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,1,PÚBLICA,Universidade,PB,3.13,4
2009,295,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,1,PÚBLICA,Universidade,PE,3.12,4
2009,694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,0,PRIVADA,Universidade,RS,3.11,4
2009,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,1,PÚBLICA,Universidade,MS,3.07,4
2009,573,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,1,PÚBLICA,Universidade,PR,3.03,4
2009,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,1,PÚBLICA,Universidade,ES,3.01,4
2009,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,0,PRIVADA,Universidade,RS,3.00,4
2009,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,1,PÚBLICA,Universidade,PE,2.98,4
2009,23,UNIVERSIDADE FEEVALE,FEEVALE,1,PÚBLICA,Universidade,PB,2.97,4
2009,22,UNIVERSIDADE PRESBITERIANA MACKENZIE,MACKENZIE,0,PRIVADA,Universidade,RS,2.95,4
2009,367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,0,PRIVADA,Universidade,SP,2.93,3
2009,589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,1,PÚBLICA,Universidade,MG,2.92,3
2009,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,1,PÚBLICA,Universidade,RN,2.90,3
2009,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,0,PRIVADA,Universidade,MG,2.90,3
2009,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,0,PRIVADA,Universidade,DF,2.89,3
2009,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,1,PÚBLICA,Universidade,MT,2.89,3
2009,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,0,PRIVADA,Universidade,PR,2.88,3
2009,24,UNIVERSIDADE ESTADUAL DE SANTA CRUZ,UESC,0,PRIVADA,Universidade,RS,2.87,3
2009,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,1,PÚBLICA,Universidade,BA,2.84,3
2009,1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,UNICENTRO,1,PÚBLICA,Universidade,PI,2.81,3
2009,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,1,PÚBLICA,Universidade,PR,2.79,3
2009,165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,0,PRIVADA,Universidade,SC,2.79,3
2009,298,UNIVERSIDADE NORTE DO PARANÁ,UNOPAR,0,PRIVADA,Universidade,RJ,2.77,3
2009,532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,0,PRIVADA,Universidade,PR,2.76,3
2009,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,0,PRIVADA,Universidade,RS,2.75,3
2009,699,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,0,PRIVADA,Universidade,SP,2.74,3
2009,1042,UNIVERSIDADE POSITIVO,UP,1,PÚBLICA,Universidade,RO,2.73,3
2009,555,UNIVERSIDADE DE FORTALEZA,UNIFOR,0,PRIVADA,Universidade,PR,2.73,3
2009,387,UNIVERSIDADE CATÓLICA DOM BOSCO,UCDB,0,PRIVADA,Universidade,CE,2.73,3
2009,20,UNIVERSIDADE DE PASSO FUNDO,UPF,0,PRIVADA,Universidade,MS,2.72,3
2009,549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,0,PRIVADA,Universidade,RS,2.71,3
2009,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,1,PÚBLICA,Universidade,AC,2.69,3
2009,18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,1,PÚBLICA,Universidade,SC,2.67,3
2009,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,0,PRIVADA,Universidade,RS,2.65,3
2009,420,UNIVERSIDADE DE MARÍLIA,UNIMAR,1,PÚBLICA,Universidade,AM,2.65,3
2009,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,0,PRIVADA,Universidade,SP,2.63,3
2009,385,UNIVERSIDADE SALVADOR,UNIFACS,1,PÚBLICA,Universidade,PA,2.63,3
2009,137,UNIVERSIDADE DO SAGRADO CORAÇÃO,USC,0,PRIVADA,Universidade,BA,2.63,3
2009,577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,0,PRIVADA,Universidade,SP,2.62,3
2009,203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,1,PÚBLICA,Universidade,AL,2.62,3
2009,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,0,PRIVADA,Universidade,SP,2.61,3
